10,0.0624214,1927.58,282.259,
10,0.0829271,1927.58,282.259,
10,0.0760649,1927.58,282.259,
10,0.0756868,1927.58,282.259,
20,8.69285,3518.96,328.143,
20,9.35003,3518.96,328.143,
15,0.185406,2894.41,325.489,
15,0.0811387,2894.41,325.489,
15,0.0858849,2894.41,325.489,
15,0.0908789,2915.65,455.933,
15,0.0653253,2915.65,455.933,
15,0.102419,2894.41,325.489,
15,0.106553,2894.41,325.489,
15,1.93114,2894.09,325.489,
