../0.5/super-dense/tasks/task0.xml,0.5,6,0.00565261,642.495,168.713,0,
../0.5/super-dense/tasks/task4.xml,0.5,6,0.539748,959.751,303.77,0,
../0.5/super-dense/tasks/task8.xml,0.5,6,0.104706,764.715,174.485,0,
../0.5/super-dense/tasks/task3.xml,0.5,6,12.3434,892.603,240.384,0,
../0.5/super-dense/tasks/task10.xml,0.5,6,0.0052145,613.369,197.895,0,
../0.5/super-dense/tasks/task9.xml,0.5,6,0.0055846,698.35,225.206,0,
../0.5/super-dense/tasks/task13.xml,0.5,6,0.00339404,442.556,163.785,0,
../0.5/super-dense/tasks/task15.xml,0.5,6,0.00728331,877.076,275.514,0,
../0.5/super-dense/tasks/task16.xml,0.5,6,0.00467849,628.403,210.862,0,
../0.5/super-dense/tasks/task17.xml,0.5,6,0.00886369,989.56,264.672,0,
../0.5/super-dense/tasks/task18.xml,0.5,6,0.0506529,531.151,179.724,0,
../0.5/super-dense/tasks/task19.xml,0.5,6,0.0172697,772.14,226.986,0,
../0.5/super-dense/tasks/task20.xml,0.5,6,0.00870104,919.945,237.322,0,
../0.5/super-dense/tasks/task21.xml,0.5,6,0.00983279,1096.48,276.356,0,
../0.5/super-dense/tasks/task24.xml,0.5,6,0.00596546,790.773,246.835,0,
../0.5/super-dense/tasks/task23.xml,0.5,6,0.0043572,623.481,168.165,0,
../0.5/super-dense/tasks/task22.xml,0.5,6,0.273523,978.567,262.888,0,
../0.5/super-dense/tasks/task26.xml,0.5,6,0.0069353,872.603,279.723,0,
../0.5/super-dense/tasks/task29.xml,0.5,6,0.00563937,755.609,159.161,0,
../0.5/super-dense/tasks/task25.xml,0.5,6,2.74097,1093.75,236.308,0,
../0.5/super-dense/tasks/task30.xml,0.5,6,0.0189444,821.03,189.248,0,
../0.5/super-dense/tasks/task31.xml,0.5,6,0.00543375,684.397,222.007,0,
../0.5/super-dense/tasks/task27.xml,0.5,6,3.92626,681.885,251.729,0,
../0.5/super-dense/tasks/task32.xml,0.5,6,0.00631786,862.91,329.891,0,
../0.5/super-dense/tasks/task33.xml,0.5,6,0.00652938,823.262,272.628,0,
../0.5/super-dense/tasks/task34.xml,0.5,6,0.00833044,887.472,273.051,0,
../0.5/super-dense/tasks/task35.xml,0.5,6,0.00336022,470.199,171.708,0,
../0.5/super-dense/tasks/task37.xml,0.5,6,0.0076832,762.802,251.745,0,
../0.5/super-dense/tasks/task36.xml,0.5,6,0.00620038,840.55,222.905,0,
../0.5/super-dense/tasks/task39.xml,0.5,6,0.00387613,522.094,145.284,0,
../0.5/super-dense/tasks/task40.xml,0.5,6,0.00719785,839.911,224.553,0,
../0.5/super-dense/tasks/task41.xml,0.5,6,0.00971395,1059.27,293.909,0,
../0.5/super-dense/tasks/task42.xml,0.5,6,0.0168195,1081.46,249.809,0,
../0.5/super-dense/tasks/task28.xml,0.5,6,11.4529,847.38,200.33,0,
../0.5/super-dense/tasks/task44.xml,0.5,6,0.658655,803.509,170.779,0,
../0.5/super-dense/tasks/task48.xml,0.5,6,0.00318889,493.549,99.1334,0,
../0.5/super-dense/tasks/task49.xml,0.5,6,0.00575492,754.687,273.962,0,
../0.5/super-dense/tasks/task45.xml,0.5,6,9.35982,952.124,292.53,0,
../0.5/super-dense/tasks/task1.xml,0.5,6,180.089,935.678,262.231,0,
../0.5/super-dense/tasks/task2.xml,0.5,6,180.03,1095.42,246.653,0,
../0.5/super-dense/tasks/task5.xml,0.5,6,180.005,904.728,224.007,0,
../0.5/super-dense/tasks/task6.xml,0.5,6,180.012,1118.73,239.279,0,
../0.5/super-dense/tasks/task7.xml,0.5,6,180.005,1024.98,287.32,0,
../0.5/super-dense/tasks/task11.xml,0.5,6,180.011,1156.42,314.637,0,
../0.5/super-dense/tasks/task12.xml,0.5,6,180.024,1155.7,250.389,0,
../0.5/super-dense/tasks/task14.xml,0.5,6,180.011,1295.43,304.448,0,
../0.5/super-dense/tasks/task38.xml,0.5,6,180.006,987.824,264.607,0,
../0.5/super-dense/tasks/task43.xml,0.5,6,180.077,1205.39,312.562,0,
../0.5/super-dense/tasks/task46.xml,0.5,6,180.017,910.764,183.714,0,
../0.5/super-dense/tasks/task47.xml,0.5,6,180.037,1095.3,247.415,0,
