../0.5/dense/tasks/task3.xml,0.5,13,0.0500521,1407.81,210.099,0,
../0.5/dense/tasks/task1.xml,0.5,13,0.187886,1678.14,221.262,0,
../0.5/dense/tasks/task6.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task4.xml,0.5,13,0.0722107,2079.82,277.358,0,
../0.5/dense/tasks/task8.xml,0.5,13,0.100846,1708.8,251.552,0,
../0.5/dense/tasks/task10.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task7.xml,0.5,13,1.90878,1801.91,267.323,0,
../0.5/dense/tasks/task12.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task14.xml,0.5,13,0.00193225,1555.76,215.407,0,
../0.5/dense/tasks/task13.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task15.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task17.xml,0.5,13,0.587531,1700.1,306.241,0,
../0.5/dense/tasks/task19.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task18.xml,0.5,13,0.0140255,1847.59,278.576,0,
../0.5/dense/tasks/task20.xml,0.5,13,0.0249321,1624.79,263.748,0,
../0.5/dense/tasks/task22.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task21.xml,0.5,13,0.272385,1990.5,319.195,0,
../0.5/dense/tasks/task23.xml,0.5,13,0.278904,1736.09,253.323,0,
../0.5/dense/tasks/task24.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task26.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task27.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task28.xml,0.5,13,0.0749403,2445.08,350.462,0,
../0.5/dense/tasks/task29.xml,0.5,13,0.584508,1707.31,258.425,0,
../0.5/dense/tasks/task32.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task30.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task35.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task36.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task34.xml,0.5,13,0.0381736,2024.42,288.467,0,
../0.5/dense/tasks/task38.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task39.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task37.xml,0.5,13,0.343062,1566,235.179,0,
../0.5/dense/tasks/task43.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task41.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task42.xml,0.5,13,3.40482e-317,-1,-1,0,
../0.5/dense/tasks/task45.xml,0.5,13,0.369122,1637.19,250.277,0,
../0.5/dense/tasks/task46.xml,0.5,13,0.847837,2375.42,321.726,0,
../0.5/dense/tasks/task47.xml,0.5,13,0.0100036,1814.94,241.728,0,
../0.5/dense/tasks/task44.xml,0.5,13,1.7,1814.86,271.643,0,
../0.5/dense/tasks/task48.xml,0.5,13,0.00697103,1521.39,291.447,0,
../0.5/dense/tasks/task49.xml,0.5,13,3.60882,1813.75,229.921,0,
../0.5/dense/tasks/task33.xml,0.5,13,10.508,1708.72,243.697,0,
../0.5/dense/tasks/task11.xml,0.5,13,26.3377,1484.54,241.061,0,
../0.5/dense/tasks/task40.xml,0.5,13,13.9066,1876.85,280.933,0,
../0.5/dense/tasks/task0.xml,0.5,13,78.1955,1753.11,323.361,0,
../0.5/dense/tasks/task31.xml,0.5,13,92.3164,2151.52,314.891,0,
../0.5/dense/tasks/task2.xml,0.5,13,180.007,2176.41,328.22,0,
../0.5/dense/tasks/task5.xml,0.5,13,180.006,2289.41,314.05,0,
../0.5/dense/tasks/task9.xml,0.5,13,180.002,2138.38,322.769,0,
../0.5/dense/tasks/task16.xml,0.5,13,180.006,1984.03,306.393,0,
../0.5/dense/tasks/task25.xml,0.5,13,180.001,1897.94,316.448,0,
