0.5,7,0.00088454,1518.07,422.924,0,
0.5,7,0.00106811,1299.39,308.918,0,
0.5,7,0.00167252,1552.35,321.725,0,
0.5,7,0.00296682,1167.72,357.762,0,
0.5,7,0.000403253,1656.2,365.71,0,
0.5,7,0.0997371,1464.34,406.167,0,
0.5,7,0.00185303,1343.29,431.963,0,
0.5,7,0.000721334,1375.62,342.698,0,
0.5,7,0.00288319,1760.94,367.139,0,
0.5,7,0.00202302,1848.07,339.864,0,
0.5,7,0.00373687,1498.4,301.136,0,
0.5,7,0.000983254,1619.83,298.359,0,
0.5,7,0.000725082,1236.91,280.648,0,
0.5,7,0.00133649,1416.44,343.191,0,
0.5,7,0.00439626,922.416,265.443,0,
0.5,7,0.00118854,1401.61,290.092,0,
0.5,7,0.00181249,1686.98,344.615,0,
0.5,7,0.000406699,1553.96,373.536,0,
0.5,7,0.000900881,1541.32,298.307,0,
0.5,7,0.00487714,1530.65,406.15,0,
0.5,7,0.0237239,1889.97,349.633,0,
0.5,7,0.000662075,931.052,273.746,0,
0.5,7,0.000672224,1482.24,331.676,0,
0.5,7,0.000910087,1412.45,406.637,0,
0.5,7,0.00362259,1438.73,312.369,0,
0.5,7,0.00461946,1705.46,380.831,0,
0.5,7,0.235058,1756.4,330.9,0,
0.5,7,0.0021658,1944.3,430.224,0,
0.5,7,0.00525885,1702.79,335.73,0,
0.5,7,0.00195562,1523.38,408.364,0,
0.5,7,0.00145578,1050.39,303.853,0,
0.5,7,0.00847699,1110.44,295.771,0,
0.5,7,0.0073588,1709.59,393.615,0,
0.5,7,0.0023384,1553.94,301.375,0,
0.5,7,0.00115331,1533.44,388.85,0,
0.5,7,0.000730542,1597.45,322.914,0,
0.5,7,0.000446733,1411.56,360.558,0,
0.5,7,0.000961625,1738.85,390.586,0,
0.5,7,0.00620267,1847.34,340.519,0,
0.5,7,0.00349203,1173.57,268.839,0,
0.5,7,0.00584398,880.55,341.152,0,
0.5,7,0.00177334,1926.34,441.304,0,
0.5,7,0.0014123,1118.33,290.082,0,
0.5,7,0.00969129,1640.45,445.622,0,
0.5,7,0.052778,1778.94,387.457,0,
0.5,7,0.00184282,1929.62,362.062,0,
0.5,7,0.0282332,1297.17,355.154,0,
0.5,7,300,1983.4,406.613,0,
0.5,7,300.027,1846.18,450.757,0,
0.5,7,300.035,1651.69,345.581,0,
0.5,7,3.40482e-317,-1,-1,0,
0.5,7,0.00256675,1226.47,246.642,0,
0.5,7,0.00291509,833.956,189.445,0,
0.5,7,0.00375261,866.491,170.735,0,
0.5,7,0.00408547,990.605,224.475,0,
0.5,7,0.000852791,688.927,212.553,0,
0.5,7,0.000768585,532.832,180.128,0,
0.5,7,0.0168177,1114.82,206.554,0,
0.5,7,0.0623474,956.103,211.059,0,
0.5,7,0.144255,1000.87,255.784,0,
0.5,7,0.146987,1218.21,253.574,0,
0.5,7,3.40482e-317,-1,-1,0,
0.5,7,0.00150624,1264.85,272.072,0,
0.5,7,0.00115222,1009.18,222.923,0,
0.5,7,0.00335992,767.733,247.836,0,
0.5,7,0.0415313,1333.77,261.34,0,
0.5,7,0.160368,1232.93,263.09,0,
0.5,7,0.609155,1084.25,265.509,0,
0.5,7,0.00380484,734.085,160.033,0,
0.5,7,0.0162011,1110.27,288.119,0,
0.5,7,0.00129528,1101.64,251.671,0,
0.5,7,0.00245876,879.919,319.464,0,
0.5,7,0.00772018,1015.45,255.22,0,
0.5,7,0.0375613,804.907,264.623,0,
0.5,7,0.00159741,1189.76,301.365,0,
0.5,7,0.0052993,1111.28,236.307,0,
0.5,7,0.000950873,889.355,247.114,0,
0.5,7,0.00188529,1100.35,262.326,0,
0.5,7,0.00377341,971.761,177.896,0,
0.5,7,0.0424787,1140.93,313.794,0,
0.5,7,0.00142196,887.805,212.715,0,
0.5,7,0.00109772,1053.93,260.77,0,
0.5,7,0.0049985,1148.78,259.003,0,
0.5,7,0.00869686,969.297,287.904,0,
0.5,7,0.495366,880.826,299.657,0,
0.5,7,0.00842829,1077.34,252.821,0,
0.5,7,0.00498919,983.67,233.554,0,
0.5,7,3.40482e-317,-1,-1,0,
0.5,7,0.0318666,633.474,208.569,0,
0.5,7,0.389694,1096.29,255.963,0,
0.5,7,3.40482e-317,-1,-1,0,
0.5,7,2.02941,945.507,278.407,0,
0.5,7,0.0132329,1284.45,289.217,0,
0.5,7,0.0156589,1280.37,213.702,0,
0.5,7,0.0184755,1286.93,315.755,0,
0.5,7,0.0626538,1089.2,257.518,0,
0.5,7,0.351844,1128.37,257.716,0,
0.5,7,0.000816483,626.958,177.942,0,
0.5,7,9.87157,1430.19,272.534,0,
0.5,7,300,1341.66,273.854,0,
