12,300.298,1824.53,337.68,
14,300.189,2165.54,338.255,
16,300.217,2453.07,338.255,
18,300.2,2919.65,338.276,
2,0.000516995,475.839,248.515,
20,300.282,3256.31,338.276,
4,0.000622011,674.421,248.515,
6,0.000756616,802.216,248.515,
8,0.00473003,1193.35,248.515,
10,0.0144123,1499.98,248.877,
12,0.0226065,1828.19,248.877,
22,300.211,3649.14,338.276,
14,0.0323175,2146.74,248.877,
16,1.02266,2423.45,248.877,
18,6.93908,2717.68,249.688,
20,7.6132,2871.4,249.688,
24,300.112,3982.16,338.276,
26,300.352,4380.96,338.276,
28,300.077,4714.77,338.276,
30,300.103,4788.65,338.276,
32,300.003,5064.02,337.457,
2,0.000421038,331.274,190.597,
4,0.000727256,698.077,206.712,
6,0.0282174,834.066,207.479,
8,0.0289183,1091,207.479,
10,0.048998,1326.93,207.479,
12,0.0714746,1584.51,207.479,
14,0.0717518,1800.76,207.479,
16,0.10922,2210.37,235.127,
18,1.01694,2512.84,289.393,
34,300.002,5334.77,336.883,
20,3.49461,2922.53,289.393,
14,300.122,1861.96,238.733,
22,6.42144,3259.82,292.265,
16,300.233,2208.27,285.729,
18,300.344,2471.45,285.729,
24,35.8103,3709.35,292.265,
22,143.261,3347.17,309.814,
2,0.00050628,418.809,248.52,
4,0.000668979,599.88,248.52,
6,0.0100148,818.843,248.52,
8,0.0271734,1049.81,248.52,
10,0.0521321,1537.48,282.621,
12,5.60555,2038.33,317.66,
20,300.123,2871.04,285.729,
22,300.033,3237.33,285.729,
24,300.026,3296.13,285.729,
26,300.138,3561.19,285.729,
28,300.262,3841.52,285.729,
30,300.229,4199.99,285.729,
32,300.107,4358.07,285.729,
14,134.303,2378.38,317.66,
34,300.261,4403.46,285.729,
24,300.005,3558.26,311.796,
26,300.004,3796.72,311.577,
2,0.000305643,320.743,180.463,
4,0.00169851,467.103,180.463,
6,0.00192969,765.707,180.463,
28,300.002,4089.73,310.022,
8,0.00463469,1135.55,215.096,
10,0.00484787,1344.8,215.096,
12,0.0255304,1546.09,215.096,
30,300.001,4402.17,311.636,
14,0.0232922,1829.06,240.236,
32,300.003,4543.31,312.089,
16,0.0317943,2068.82,240.236,
18,0.104503,2436.67,273.232,
20,0.712759,2729.07,273.232,
22,0.682272,2923.32,273.232,
24,7.23918,3012.19,274.877,
34,300.003,5051.32,311.473,
26,21.682,3184.56,274.877,
2,0.000319484,303.814,282.528,
4,0.000451964,453.37,282.528,
6,0.000596892,570.584,282.528,
8,0.00393878,850.896,282.528,
10,0.028586,1122.02,282.528,
12,0.089269,1318.56,282.528,
14,0.271102,1667.32,282.528,
16,0.274065,1809.1,282.528,
18,4.78432,2323.98,283.102,
26,300.002,3925.1,293.174,
28,300.002,4502.05,359.126,
30,300,4871.73,359.202,
32,300.001,5276.28,359.126,
28,51.7049,3603.01,275.707,
34,300.001,5593.59,359.126,
20,43.9875,2648.43,282.528,
22,50.2722,2854.06,282.528,
2,0.000455015,471.199,255.602,
4,0.00223444,847.151,262.672,
6,0.0250757,1103.31,261.344,
16,300.001,2690.65,315.735,
18,300.001,3056.74,315.735,
24,168.855,3072.35,282.528,
20,300,3346.38,314.407,
22,300.001,3538.2,314.407,
24,300,3834.17,315.735,
26,300.001,4226.81,315.735,
28,300.002,4454.24,315.735,
30,300.002,4621.99,314.856,
32,300.003,4902.64,314.407,
34,300.003,5320.57,315.554,
30,300.001,3891.17,275.253,
32,300.002,4187.06,274.487,
34,300.004,4425.44,274.487,
2,0.00177092,492,262.145,
4,0.00195231,550.233,263.473,
6,0.00252006,802.315,263.473,
8,0.00641901,1043.09,263.473,
10,0.0217952,1324.63,263.473,
12,0.150836,1656.05,275.078,
14,0.342974,1933.29,275.078,
16,1.29252,2282.63,275.078,
18,6.39669,2458.1,275.078,
20,6.13107,2566.5,275.078,
28,300.002,3715.55,282.528,
26,300.001,3328.32,282.528,
30,300.001,4029,282.528,
32,300.008,4299.74,282.528,
34,300.001,4792.87,297.617,
8,300.233,1397.1,261.344,
10,300.193,1639.69,261.344,
2,0.000260145,288.177,252.708,
4,0.000609289,657.388,259.852,
6,0.0010607,1159.96,265.382,
8,0.00223127,1447.37,265.382,
10,0.00224695,1757.05,265.382,
12,0.120806,2067.79,265.382,
14,0.19207,2316.55,265.392,
16,0.192476,2404.39,265.392,
18,1.31007,2724.51,265.392,
20,42.5753,3019.4,265.966,
12,300.385,1848.29,262.672,
14,300.199,2024.35,262.672,
16,300.088,2285.05,261.344,
22,45.8978,3312.79,265.966,
18,300.111,2580.17,261.344,
20,300.473,2885.86,261.344,
22,300.094,3092.62,261.344,
24,300.342,3397.93,261.344,
2,0.000431605,438.135,270.806,
26,300.17,3644.32,261.492,
4,0.0258323,661.805,270.816,
6,0.103158,1008.98,270.816,
8,0.364743,1331.45,270.816,
10,0.369168,1527.56,270.816,
12,0.368974,1769.8,270.816,
14,0.370311,2001.29,272.605,
16,0.464719,2291.14,272.605,
18,0.488306,2420.12,272.605,
28,300.022,3807.04,261.492,
20,1.22147,2723.66,272.605,
24,4.8158,3220.67,272.605,
22,4.8388,2958.04,272.605,
26,5.60388,3337.2,272.605,
22,254.545,2785.08,275.206,
2,0.000218942,231.943,143.917,
30,300.002,4008.85,264.485,
4,0.000579642,604.824,247.795,
6,0.000763408,795.393,247.795,
8,0.00102312,1109.43,247.795,
10,0.00146179,1447.07,250.685,
12,0.00147683,1559.04,250.685,
14,0.0186092,1623.98,251.19,
16,0.0198501,1779.36,251.19,
18,0.0960848,2079.69,251.19,
32,300.007,4284.99,262.672,
20,0.439731,2241.55,251.19,
22,3.45545,2532.27,252.09,
34,300.009,4776.23,277.502,
24,300.001,3000.77,275.078,
26,300.005,3357.2,274.378,
24,48.2933,3064.47,289.543,
2,0.000365021,325.999,199.501,
28,300.003,3596.43,274.391,
4,0.000470331,481.465,199.501,
6,0.0116357,791.667,199.501,
8,0.0371873,1116.08,199.596,
10,0.0739847,1520.55,257.724,
12,0.0863653,1673.24,257.724,
14,0.0727766,1820.21,257.724,
16,0.0881702,2105.43,257.724,
18,1.56214,2249.68,262.174,
20,1.8103,2628.54,285.786,
22,4.24388,2962.31,285.786,
24,5.70756,3171.71,285.786,
30,300.001,4078.72,309.69,
26,5.97857,3552.45,310.349,
28,11.3044,3959.16,310.349,
32,300.002,4398.96,312.626,
2,0.000185077,174.84,145.378,
4,0.0031387,496.092,211.616,
6,0.0162263,806.634,211.616,
8,0.0628521,1147.91,211.616,
10,0.106065,1458.26,220.655,
12,0.108704,1655.52,220.655,
30,18.5374,4346.49,310.349,
14,0.126009,1906.67,243.39,
16,0.133392,2272.78,243.39,
18,1.0329,2649.53,243.39,
34,300.007,4864.56,312.626,
32,83.2833,4862.43,310.883,
24,300.361,3703.54,265.966,
26,300.151,3969.26,265.966,
28,300.066,4430.01,265.966,
30,300.007,4639.53,265.957,
32,300,4717.68,265.957,
2,0.00517851,473.107,286.64,
4,0.00545315,795.665,286.64,
6,0.0312118,1315.82,304.23,
8,0.0324623,1475.02,304.23,
10,0.0334555,1819.02,302.825,
12,0.106885,2237.36,302.825,
14,0.210841,2607.73,304.23,
16,0.452094,2784.91,302.825,
34,300.004,5225.66,274.8,
18,4.25846,3235.11,302.825,
28,300.002,3757.94,272.605,
20,7.39543,3528.36,302.825,
22,8.10738,3839,302.825,
30,300.001,4007.93,272.984,
32,300.008,4319.32,270.806,
34,300.001,4673,271.185,
26,300.004,3515,286.974,
28,300.006,3896.18,286.013,
24,26.161,4215.38,302.825,
30,300.001,4264.34,286.052,
34,241.793,5194.23,310.883,
32,300.002,4555,286.052,
34,300.002,4768.22,286.013,
26,67.6829,4651.41,302.825,
28,94.4995,4836.16,302.825,
20,300.061,3039.05,309.898,
22,300.142,3324.93,311.017,
24,300.014,3617.79,311.226,
30,126.491,5111.08,302.825,
26,300.005,3855.44,309.898,
28,300.017,4181.51,310.385,
30,300.011,4398.01,309.898,
32,300.001,4594.17,309.898,
34,300.001,4970.87,309.898,
32,300.001,5475.09,302.825,
34,300.01,5799.35,302.825,
