16,24.1026,2077.2,291.466,
18,26.5715,2151.98,291.466,
20,29.9788,2391.39,291.466,
30,300.088,4075.27,285.564,
32,300.22,4474.25,285.564,
34,300.503,4837.98,285.564,
2,0.00557966,389.615,228.345,
4,0.00872992,666.947,228.345,
6,0.00989621,763.742,228.345,
8,0.371417,1026.23,228.345,
10,0.325359,1392.3,276.427,
12,2.10001,1823.86,276.427,
14,300.02,1958.11,257.102,
16,300.012,2260.01,257.097,
22,162.812,2679.59,291.466,
18,300.068,2569.15,256.964,
24,167.961,2851.58,291.466,
20,300.084,2920.38,257.046,
22,300.027,3397.64,270.856,
14,133.934,2003.47,276.427,
24,300.023,3690.31,270.856,
26,300.031,4145.71,283.242,
2,0.00160682,134.973,128.62,
4,0.268952,464.416,195.307,
6,0.283451,741.431,195.307,
8,0.291479,959.123,195.307,
28,300.056,4515.09,283.242,
30,300.005,4898.84,283.242,
10,4.41702,1155.26,195.307,
12,4.29613,1228.2,195.307,
14,4.18902,1596.75,246.181,
16,11.0841,1828.95,246.181,
32,300.049,5239.92,283.242,
18,23.3138,2032.11,246.189,
34,300.056,5589.78,283.242,
26,300.113,3093.73,290.751,
28,300.024,3470.55,290.602,
30,300.126,3638.71,290.72,
32,300.013,3931.73,290.997,
2,0.00283178,246.943,137.031,
34,300.166,4314.78,290.751,
4,0.00369326,289.17,137.031,
6,0.0104205,591.835,255.191,
8,0.0114838,664.854,255.191,
10,0.0144611,886.777,255.191,
12,0.0157307,1044.49,255.191,
14,0.0221498,1455.67,294.383,
16,0.0272724,1696.98,294.383,
18,0.0380281,1861.1,294.383,
16,300.024,2340.28,276.427,
18,300.003,2796.09,279.753,
20,300.007,3102.91,279.725,
22,300.073,3505.35,279.744,
24,300.109,3772.61,279.744,
26,300.095,3914.54,279.747,
28,300.032,4192.09,279.727,
2,0.00717381,474.436,252.689,
4,3.83574,777.304,253.496,
30,300.1,4340.08,279.725,
32,300.021,4834.48,279.725,
34,300.066,4924.42,279.725,
6,53.9961,1176.7,253.496,
20,300.018,2433.87,246.181,
8,53.0646,1251.46,253.496,
10,52.8863,1406.16,253.496,
22,300.001,2669.19,246.181,
24,300.064,2985.72,246.181,
26,300.031,3095.56,246.181,
28,300.022,3447.07,246.181,
30,300.099,3756.36,294.666,
32,301.18,4072.8,294.666,
34,300.024,4385.27,294.666,
20,300.049,2093.56,294.383,
22,300.026,2439.53,294.383,
2,0.00234097,221.409,132.946,
4,0.00395202,404.021,132.946,
6,0.00888588,691.256,204.326,
24,300.001,2598.11,294.494,
26,300,3014.09,294.494,
12,184.814,1743.61,253.496,
28,300.001,3192.12,294.494,
30,300.06,3480.36,294.384,
32,300.05,3698.71,294.383,
34,300.036,3899.53,294.491,
14,300.187,2021.54,253.19,
16,300.022,2223.95,252.689,
18,300.01,2349.6,252.881,
20,300.021,2636.77,252.744,
22,300.134,2834.29,252.717,
24,300.278,3142.4,252.708,
26,300.658,3421.2,252.689,
28,300.623,3553.61,252.717,
2,0.00195057,196.316,151.514,
4,0.00423036,410.573,156.319,
8,0.0108189,904.465,241.621,
6,0.00469779,483.582,156.319,
10,1.01535,1051.4,241.621,
12,3.41653,1122.24,241.623,
14,3.26532,1287.78,241.623,
16,3.57876,1465.95,241.623,
18,4.42494,1579.84,241.623,
30,300.388,3727.6,252.717,
32,300.326,3856.65,252.708,
34,300.504,3992.69,252.717,
8,300.244,833.303,204.357,
10,300.482,1232.01,254.412,
12,300.095,1457.09,254.412,
2,0.00700175,418.118,226.01,
14,300.144,1741.03,254.412,
4,0.38184,611.687,226.059,
6,1.18096,994.352,266.229,
8,1.1348,1372.99,266.229,
16,300.032,1970.39,254.412,
18,300.224,2078.36,254.435,
20,143.338,1807.15,241.624,
20,300.081,2188.35,254.435,
22,300.653,2720.8,283.329,
24,300.117,2907.91,283.329,
26,300.106,3068.83,283.329,
10,166.461,1705.17,266.533,
28,300.9,3487.59,283.33,
30,300.046,3711.68,283.329,
32,300.32,3919.85,283.329,
34,300.002,4405.16,283.329,
2,0.00385869,268.762,229.272,
4,0.00957799,604.631,285.841,
6,0.0112135,838.841,285.841,
8,0.017792,1215.52,285.841,
10,14.0778,1531.64,285.875,
22,300.097,2189.66,301.901,
24,300.035,2448.72,301.901,
26,300.018,2727.79,301.901,
12,13.9504,1836.29,285.875,
14,13.8255,2016.93,285.875,
28,300.002,3019.49,301.924,
30,300.202,3236.47,301.922,
32,300.148,3402.31,301.933,
34,300.28,3854.98,301.918,
12,300.24,2192.47,279.575,
14,300.422,2314.13,279.802,
16,300.293,2605.95,279.967,
2,0.00666583,444.686,229.494,
4,0.0302062,741.303,233.993,
6,0.0330797,1047.62,233.993,
8,0.239988,1168.38,233.993,
10,0.250963,1594.68,233.993,
18,300.107,2851.34,279.802,
12,0.251969,1860.31,233.993,
14,0.253969,2086.09,233.993,
16,151.023,2098.81,285.954,
22,138.288,2925.44,291.562,
20,142.209,2732.57,291.562,
18,152.88,2286.96,285.954,
20,300.031,3124.68,279.575,
22,300.006,3554.79,279.57,
16,20.5201,2397.76,233.993,
24,300.849,3797.44,279.551,
18,32.2708,2812.79,273.268,
2,0.00180664,216.26,129.538,
4,0.00670752,517.133,237.509,
6,0.00869811,708.656,237.509,
8,0.0099847,903.397,237.509,
10,6.59179,1271.36,237.509,
26,300.017,4027.12,279.57,
28,300.037,4178.3,279.57,
30,300.516,4503.43,279.57,
32,300.09,4736.72,279.579,
34,300.044,4996.01,279.57,
12,81.7466,1605.41,237.623,
14,80.2461,1679.81,237.623,
24,300.408,3143.37,291.562,
26,300.042,3240.85,291.562,
28,300.005,3592.99,291.562,
30,300.051,3852.95,291.562,
32,300.046,4188.33,291.09,
2,0.00276522,246.76,131.238,
4,0.00563776,486.16,142.212,
34,300.046,4505.85,291.09,
6,16.4283,802.08,226.065,
8,15.4094,1248.64,242.322,
10,15.1942,1592.33,242.322,
22,300.015,3616.13,279.845,
20,300.007,3167.56,273.27,
24,300.055,3915.64,279.845,
26,300.005,4285.19,279.845,
28,300.009,4510.92,279.856,
30,300.054,4633.96,279.845,
32,300.001,4834.56,279.856,
34,300.101,5121.98,279.845,
16,300.04,1850.9,237.716,
18,300.001,2120.04,237.595,
20,300.029,2403.81,237.615,
22,300.019,2566.8,237.671,
2,0.00696946,444.088,259.069,
4,0.00852268,594.441,259.069,
6,0.0171716,1042.31,259.069,
24,300.003,2777.09,237.592,
26,300.027,3088.66,237.587,
28,300.008,3315.33,237.529,
30,300.052,3656.59,237.542,
32,300.032,3926.48,237.529,
34,300.012,4316.4,237.523,
12,300.007,1889.01,242.322,
14,300.038,2266.49,247.605,
16,300.021,2726.68,285.495,
18,300.066,3056.23,285.527,
20,300.361,3268.89,285.505,
22,300.397,3480.27,285.492,
24,300.417,3966.89,285.492,
26,300.19,4213.55,285.524,
28,300.463,4414.03,285.524,
2,0.00159208,127.458,82.8736,
4,0.00218263,233.551,82.8736,
30,300.328,4699.76,285.492,
6,0.00428085,425.329,150.456,
8,0.00864067,720.818,165.074,
10,0.0222584,994.297,165.074,
32,300.601,4932.15,285.505,
34,300.784,5405.26,285.492,
8,300.004,1416.4,259.734,
10,300.016,1848.28,260.12,
12,300.018,1999.86,259.479,
14,300.19,2251.97,259.796,
16,300.056,2695.01,278.556,
12,153.237,1479.79,243.769,
18,300.218,2966.63,278.556,
2,0.00204415,206.601,117.249,
4,0.0362863,436.723,124.818,
6,0.0410968,676.242,136.389,
20,300.173,3290.91,278.556,
22,300.015,3602.52,278.592,
24,300.551,3982.96,278.736,
26,300.272,4323.52,278.556,
28,300.082,4557.46,278.556,
30,300.21,4817.12,278.556,
32,300.014,4947.14,278.75,
34,300.003,5305.52,278.556,
14,300.119,1758.46,243.748,
16,300.1,1903.61,243.735,
18,300.046,2355.52,243.769,
20,300.105,2645.01,243.735,
22,300.032,2774.13,243.751,
24,300.019,2980.33,243.735,
26,300.002,3188.74,243.746,
2,0.393685,309.979,171.922,
4,0.399371,660.66,250.436,
6,10.799,1039.76,250.473,
28,300.026,3345.24,243.787,
30,300.184,3633.36,243.767,
32,300.242,3752.78,243.779,
34,300.198,4073.85,243.767,
8,62.9897,1305.78,250.473,
8,301.033,1189.13,299.654,
10,61.2535,1580.14,250.473,
12,62.766,1688.9,250.473,
10,301.127,1286.88,299.698,
12,300.529,1468.79,299.698,
14,301.176,1637.52,299.653,
16,300.303,1829.99,299.653,
18,300.176,2108.07,299.876,
20,300.523,2526.41,299.621,
22,300.44,2757.84,299.621,
2,0.00298528,256.807,185.603,
24,300.48,3119.8,299.87,
4,0.114812,510.796,185.603,
6,0.47881,619.961,185.603,
8,0.482323,744.882,185.603,
10,0.470795,850.612,185.603,
12,0.505027,1103.05,195.276,
26,300.255,3351.39,299.621,
28,300.182,3577.07,299.621,
30,300.323,3907.84,299.87,
32,300.226,4319.34,299.87,
34,300.229,4649.45,299.858,
14,300,1922.89,250.473,
16,300.011,2130,250.436,
18,300.007,2295.86,250.473,
20,300.071,2748.46,269.984,
2,0.00211488,199.996,102.59,
4,0.00526032,461.18,147.567,
6,0.00934734,737.115,197.993,
22,300.017,2942.15,270.059,
8,0.0111269,939.126,197.993,
10,0.01338,1145.41,197.993,
24,300.051,3340.9,269.98,
12,0.368353,1402.06,232.813,
14,2.05068,1776.06,232.813,
16,12.7878,2004.36,232.813,
26,300.031,3677.56,269.973,
28,300.017,4036.69,269.957,
30,300.045,4498.35,283.725,
20,67.4008,2490.27,232.813,
32,300.028,4706.06,283.744,
34,300.153,5077.66,283.725,
18,79.6375,2185.84,232.813,
2,0.00834495,444.22,256.605,
4,0.487014,905.329,256.605,
6,0.494607,1029.35,256.605,
8,2.36138,1368.23,256.605,
10,18.4889,1696.42,256.605,
12,18.0463,1819.84,256.605,
14,300.02,1499.19,250.259,
16,300.049,1844.44,310.755,
18,300.012,2077.43,310.694,
20,300.145,2570.8,310.694,
22,300.131,2817.45,310.755,
24,300.017,3172.12,310.755,
26,300.002,3609.87,310.694,
14,18.4478,1989.12,256.605,
16,20.1099,2150.6,256.605,
28,300.078,3736.65,310.694,
2,0.00346347,294.867,154.511,
30,300.025,4123.58,310.694,
4,0.848819,586.812,170.427,
8,0.796799,1171.18,221.888,
6,0.832846,868.033,185.989,
10,0.799715,1373.34,221.888,
12,0.806783,1693.27,221.888,
20,100.637,2639.61,256.605,
14,0.914612,2026.07,221.888,
18,106.161,2453.6,256.605,
16,1.61277,2345.69,221.888,
18,2.4558,2481.58,221.888,
20,7.60244,2839.02,225.829,
32,300.018,4385.84,310.694,
34,300.001,4592.87,310.694,
22,300.129,2664.64,232.813,
26,300.092,3183.03,232.349,
24,300.034,3016.36,232.349,
28,300.392,3492.2,237.432,
30,300.219,3695.55,237.347,
2,0.00214938,236.195,129.772,
4,0.00305422,381.721,129.772,
6,0.00906204,727.462,201.102,
8,0.0178578,1164.63,265.532,
10,0.131967,1683.05,265.535,
12,9.9633,1929.39,265.839,
32,300.838,3915.94,237.049,
34,300.254,4354.19,283.982,
22,300.065,2981.83,256.605,
24,300.059,3169.21,256.685,
26,300.012,3404.12,256.615,
28,300.026,3691.54,256.605,
30,300.077,3951.5,256.685,
32,300.061,4151.61,256.615,
34,300.04,4468.1,256.605,
22,300.048,3219.55,225.893,
24,300.303,3546.21,244.743,
26,300.13,3966.78,291.287,
28,300.216,4323.31,291.293,
30,300.048,4697.01,291.293,
32,300.167,4959.65,291.293,
34,300.526,5339.73,291.287,
14,300.042,2250.46,281.348,
16,300.052,2606.88,281.348,
18,300.06,2809.35,281.408,
20,300.07,2988.41,281.127,
22,300.003,3211.41,281.106,
24,300.021,3577.43,281.127,
26,300,3750.29,281.106,
28,300.041,3954.24,281.109,
30,300.038,4216.69,281.127,
32,300.032,4455.98,281.109,
34,300.015,4670.53,281.106,
