27,0.5,5,0.0126153,448.619,183.992,0
13,0.5,5,0.0160165,764.068,261.642,0
12,0.5,5,0.0203774,962.32,260.847,0
9,0.5,5,0.0199536,876.283,326.522,0
19,0.5,5,0.0194876,676.689,193.979,0
23,0.5,5,0.0241065,816.053,294.027,0
22,0.5,5,0.0233584,1003.98,283.245,0
5,0.5,5,0.0138334,716.563,260.106,0
1,0.5,5,0.0146667,643.25,167.328,0
25,0.5,5,0.0139402,478.064,133.412,0
30,0.5,5,0.0208886,835.298,287.759,0
11,0.5,5,0.01211,635.854,243.58,0
8,0.5,5,0.0290657,958.148,305.037,0
4,0.5,5,0.0169871,685.982,169.205,0
26,0.5,5,0.0178724,629.152,269.834,0
16,0.5,5,0.0237909,920.874,232.765,0
0,0.5,5,0.789751,603.927,201.026,45
32,0.5,5,0.0268876,862.001,236.02,0
33,0.5,5,0.0158234,707.953,259.943,0
36,0.5,5,0.0181976,834.24,309.006,0
39,0.5,5,0.0155976,704.46,197.643,0
37,0.5,5,0.0214598,878.87,285.591,0
38,0.5,5,0.0158949,732.197,268.756,0
34,0.5,5,0.0333964,976.628,295.342,0
45,0.5,5,0.0126454,643.822,294.229,0
52,0.5,5,0.0173871,757.931,276.898,0
49,0.5,5,0.0230128,895.302,277.466,0
56,0.5,5,0.0200477,846.606,227.495,0
55,0.5,5,0.0133576,625.907,266.918,0
60,0.5,5,0.0158816,647.318,269.766,0
58,0.5,5,0.0275792,756.11,296.612,0
2,0.5,5,300.028,571.803,140.872,0
20,0.5,5,300.009,783.887,235.246,0
17,0.5,5,300.028,697.043,291.292,0
3,0.5,5,300.058,921.124,275.374,59
31,0.5,5,300.014,937.045,297.306,0
28,0.5,5,300.065,889.028,301.448,0
29,0.5,5,300.088,954.546,253.447,0
24,0.5,5,300.116,754.963,190.186,0
7,0.5,5,300.079,508.802,146.308,1
18,0.5,5,300.044,483.211,206.995,34
10,0.5,5,300.08,508.757,169.715,0
21,0.5,5,300.069,1027.57,275.763,0
6,0.5,5,300.123,716.984,203,1
15,0.5,5,300.152,804.038,247.656,41
14,0.5,5,300.13,762.258,283.446,0
42,0.5,5,300.028,727.512,296.659,0
43,0.5,5,300.042,881.826,239.555,0
44,0.5,5,300.014,829.504,277.766,0
47,0.5,5,300.018,798.557,301.757,0
46,0.5,5,300.085,956.99,285.963,1
35,0.5,5,300.139,754.458,217.575,1
41,0.5,5,300.159,929.204,267.883,30
40,0.5,5,300.205,656.181,283.457,29
65,0.5,5,0.0189475,730.164,241.037,0
63,0.5,5,0.0225428,906.13,303.894,0
74,0.5,5,0.0282392,918.059,322.702,0
66,0.5,5,0.0149741,670.826,218.294,0
72,0.5,5,0.0220572,952.092,274.652,0
70,0.5,5,0.0171207,726.331,181.825,0
67,0.5,5,0.0143133,632.439,189.14,0
77,0.5,5,0.0214149,747.895,240.801,0
71,0.5,5,0.0193628,839.166,209.19,0
73,0.5,5,0.0231519,805.463,230.614,0
68,0.5,5,0.0181393,820.043,226.441,0
48,0.5,5,300.03,582.687,199.439,27
50,0.5,5,300.026,803.98,190.905,0
53,0.5,5,300.041,859.708,313.454,1
51,0.5,5,300.103,993.906,291.972,47
54,0.5,5,300.119,578.963,187.893,0
87,0.5,5,0.0170676,649.835,155.324,0
81,0.5,5,0.0155322,452.159,225.711,0
78,0.5,5,0.0255583,1007.52,261.847,0
82,0.5,5,0.0119464,847.743,278.088,0
80,0.5,5,0.0148543,653.408,226.537,0
84,0.5,5,0.0114152,597.581,209.168,0
94,0.5,5,0.0168422,765.259,234.49,0
92,0.5,5,0.00941771,535.079,203.368,0
91,0.5,5,0.019173,681.927,216.342,0
83,0.5,5,0.0121655,724.25,199.062,0
88,0.5,5,0.0214288,943.589,229.362,0
86,0.5,5,0.0251756,768.432,200.167,0
85,0.5,5,0.0209864,920.883,243.317,0
95,0.5,5,0.0226037,859.834,265.594,0
97,0.5,5,0.0135115,796.687,239.886,0
