1,0.5,5,0.0143776,643.25,167.328,0
4,0.5,5,0.0175957,685.982,169.205,0
5,0.5,5,0.0138236,716.563,260.106,0
8,0.5,5,0.0287214,958.148,305.037,0
11,0.5,5,0.0122236,635.854,243.58,0
9,0.5,5,0.0205049,876.283,326.522,0
13,0.5,5,0.0172534,764.068,261.642,0
12,0.5,5,0.0233702,962.32,260.847,0
16,0.5,5,0.0237941,920.874,232.765,0
19,0.5,5,0.0185151,676.689,193.979,0
22,0.5,5,0.0230422,1003.98,283.245,0
23,0.5,5,0.0238918,816.053,294.027,0
25,0.5,5,0.0132227,478.064,133.412,0
27,0.5,5,0.0129451,448.619,183.992,0
26,0.5,5,0.0181305,629.152,269.834,0
30,0.5,5,0.0195242,835.298,287.759,0
32,0.5,5,0.0243019,862.001,236.02,0
33,0.5,5,0.0154592,707.953,259.943,0
36,0.5,5,0.0189911,834.24,309.006,0
37,0.5,5,0.0222969,878.87,285.591,0
34,0.5,5,0.0330152,976.628,295.342,0
38,0.5,5,0.0169201,732.197,268.756,0
39,0.5,5,0.0149306,704.46,197.643,0
45,0.5,5,0.0128155,643.822,294.229,0
49,0.5,5,0.0237022,895.302,277.466,0
52,0.5,5,0.0178771,757.931,276.898,0
0,0.5,5,300.025,603.295,200.394,0
2,0.5,5,300.016,571.803,140.872,0
3,0.5,5,300.02,916.436,270.818,0
56,0.5,5,0.0198583,846.606,227.495,0
55,0.5,5,0.0135731,625.907,266.918,0
6,0.5,5,300.002,716.984,203,0
60,0.5,5,0.0148982,647.318,269.766,0
58,0.5,5,0.0244062,756.11,296.612,0
7,0.5,5,300.033,508.802,146.308,0
65,0.5,5,0.0187222,730.164,241.037,0
63,0.5,5,0.0225781,906.13,303.894,0
10,0.5,5,300.05,508.757,169.715,0
68,0.5,5,0.0176835,820.043,226.441,0
66,0.5,5,0.0148475,670.826,218.294,0
67,0.5,5,0.0141035,632.439,189.14,0
14,0.5,5,300.068,762.258,283.446,0
72,0.5,5,0.0213899,952.092,274.652,0
71,0.5,5,0.0191623,839.166,209.19,0
70,0.5,5,0.017156,726.331,181.825,0
15,0.5,5,300.028,804.023,247.641,0
18,0.5,5,300.004,483.151,206.995,0
17,0.5,5,300.029,697.043,291.292,0
74,0.5,5,0.028205,918.059,322.702,0
73,0.5,5,0.0230086,805.463,230.614,0
77,0.5,5,0.0223584,747.895,240.801,0
20,0.5,5,300.039,783.887,235.246,0
78,0.5,5,0.0254511,1007.52,261.847,0
81,0.5,5,0.0152235,452.159,225.711,0
80,0.5,5,0.0144348,653.408,226.537,0
21,0.5,5,300.036,1027.57,275.763,0
82,0.5,5,0.0121766,847.743,278.088,0
85,0.5,5,0.0208974,920.883,243.317,0
83,0.5,5,0.0117868,724.25,199.062,0
86,0.5,5,0.02549,768.432,200.167,0
84,0.5,5,0.0114706,597.581,209.168,0
87,0.5,5,0.0184314,649.835,155.324,0
88,0.5,5,0.0222819,943.589,229.362,0
92,0.5,5,0.00948882,535.079,203.368,0
91,0.5,5,0.0194529,681.927,216.342,0
94,0.5,5,0.0172979,765.259,234.49,0
95,0.5,5,0.0235516,859.834,265.594,0
97,0.5,5,0.0151194,796.687,239.886,0
98,0.5,5,0.0155617,586.518,197.652,0
99,0.5,5,0.0214142,772.965,289.72,0
1,0.5,6,0.017684,740.269,167.328,0
24,0.5,5,300.01,754.963,190.186,0
28,0.5,5,300.073,889.028,301.448,0
29,0.5,5,300.081,954.546,253.447,0
31,0.5,5,300.045,937.045,297.306,0
35,0.5,5,300.011,754.458,217.575,0
5,0.5,6,0.0217864,871.336,260.106,0
40,0.5,5,300.081,656.174,283.449,0
42,0.5,5,300.07,727.512,296.659,0
41,0.5,5,300.19,912.55,251.229,0
47,0.5,5,300.065,798.557,301.757,0
43,0.5,5,300.045,881.826,239.555,0
44,0.5,5,300.081,829.504,277.766,0
46,0.5,5,300.073,956.99,285.963,0
8,0.5,6,0.0332858,1051.92,305.037,0
48,0.5,5,300.086,582.034,198.786,0
9,0.5,6,0.0239753,1066.78,326.522,0
11,0.5,6,0.0162467,753.531,243.58,0
50,0.5,5,300.036,803.98,190.905,0
13,0.5,6,0.0212203,912.784,261.642,0
16,0.5,6,0.0312668,1147.07,232.765,0
12,0.5,6,0.0271677,1088.96,260.847,0
19,0.5,6,0.0208376,729.779,193.979,0
51,0.5,5,300.016,990.088,288.153,0
22,0.5,6,0.0256922,1041.14,283.245,0
23,0.5,6,0.0290409,1070.86,294.027,0
54,0.5,5,300.047,578.963,187.893,0
53,0.5,5,300.034,859.708,313.454,0
25,0.5,6,0.0190352,641.252,163.187,0
26,0.5,6,0.020333,798.609,269.834,0
27,0.5,6,0.0160195,642.717,194.098,0
57,0.5,5,300.148,990.458,285.801,0
30,0.5,6,0.0231337,916.388,287.759,0
61,0.5,5,300.005,765.373,304.557,0
62,0.5,5,300.044,708.688,212.678,0
59,0.5,5,300.134,408.848,188.907,0
34,0.5,6,0.0369059,1095.39,295.342,0
33,0.5,6,0.0177451,826.515,259.943,0
64,0.5,5,300.128,777.083,270.566,0
36,0.5,6,0.01968,880.788,309.006,0
37,0.5,6,0.0245762,978.736,285.591,0
39,0.5,6,0.0200463,841.526,197.643,0
69,0.5,5,300.078,905.942,223.288,0
76,0.5,5,300.064,968.027,244.874,0
75,0.5,5,300.286,751.581,281.878,0
79,0.5,5,300.115,688.48,285.649,0
89,0.5,5,300.003,722.83,295.878,0
90,0.5,5,300.03,922.301,222.535,0
93,0.5,5,300.05,1074.73,318.509,0
96,0.5,5,300.025,856.405,243.857,0
49,0.5,6,0.0298691,1076.85,277.466,0
52,0.5,6,0.0196852,798.528,276.898,0
0,0.5,6,300.176,714.737,200.394,0
2,0.5,6,300.032,742.854,171.051,0
55,0.5,6,0.0187861,862.548,266.918,0
56,0.5,6,0.0260636,1022.07,227.495,0
3,0.5,6,300.003,1008.11,270.818,0
4,0.5,6,300.038,787.29,169.205,0
6,0.5,6,300.019,889.542,203,0
7,0.5,6,300.023,687.183,178.38,0
10,0.5,6,300.052,570.324,169.715,0
60,0.5,6,0.0178792,794.49,269.766,0
14,0.5,6,300.029,972.73,283.446,0
15,0.5,6,300.15,869.852,247.641,0
18,0.5,6,300.019,672.775,206.995,0
17,0.5,6,300.002,908.357,291.292,0
63,0.5,6,0.0225121,969.257,303.894,0
20,0.5,6,300.062,918.243,235.246,0
21,0.5,6,300.069,1153.89,275.763,0
24,0.5,6,300.05,871.867,190.186,0
66,0.5,6,0.0208595,895.703,224.877,0
67,0.5,6,0.016795,708.559,189.14,0
65,0.5,6,0.0191407,790.991,241.037,0
68,0.5,6,0.0205952,1015.6,226.441,0
70,0.5,6,0.0220745,862.536,181.825,0
73,0.5,6,0.0321791,1125.48,320.018,0
72,0.5,6,0.0230677,1003.72,274.652,0
71,0.5,6,0.022984,915.225,209.19,0
28,0.5,6,300.037,1057.32,301.448,0
32,0.5,6,300.019,1003.33,236.02,0
29,0.5,6,300.065,1057.74,253.447,0
31,0.5,6,300.048,942.045,297.306,0
78,0.5,6,0.029642,1174.78,261.847,0
83,0.5,6,0.0177502,898.225,199.062,0
82,0.5,6,0.0142769,929.461,278.088,0
